id,name,reb,ast,stl,blk,tov,pts,src,teamSrc,team,newsDate,newsIntro,newsTitle,newsUrl
8d721f70-0011-47f1-872c-46762ec31580,Landry Shamet,2.5294117647058822,1.588235294117647,0.3529411764705882,0.1176470588235294,0.4117647058823529,7.0588235294117645,https://cdn.nba.com/headshots/nba/latest/260x190/1629013.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Phoenix Suns,12/6;12/3;12/3,"Listen now (102 min) | With 23 games now in the vault, there's...;Thank you sir may I have another? Just two days after the Phoenix...;Amidst the triumph of their 104-96 win in a measuring stick game...","The Four Point Play: Vol.3, Iss.7: A Quarter For Our Thoughts;Sun-N-Gun: Suns Game Tonight vs Warriors Odds, Lineups, Prediction, TV Channel;Sun-N-Gun: 4 Players Needing to Step up for the Phoenix Suns Without Devin Booker",https://thefourpointplay.substack.com/p/vol3-iss7-a-quarter-for-our-thoughts;https://valleyofthesuns.com/2021/12/03/phoenix-suns-game-tonight-warriors-odds-lineups-prediction-tv/;https://valleyofthesuns.com/2021/12/02/4-players-phoenix-suns-devin-booker/
71e0da25-d75f-4d01-8df2-529d67dcad5b,Day'Ron Sharpe,2.125,0.0,0.25,0.25,0.75,2.625,https://cdn.nba.com/headshots/nba/latest/260x190/1630549.png,https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg,Brooklyn Nets,11/25;11/20;11/5,"The Brooklyn Nets found themselves in a predicament at the start...;In the quest to get Kevin Durant and James Harden some extra help,...;The Knicks will be looking to pick up a win in Milwaukee on Friday...","From Russia With Dunk: 3 young Nets players who should earn more minutes;From Russia With Dunk: Pros and cons of Nets benching Blake Griffin for LaMarcus Aldridge;HoopsRumors: New York Notes: Randle, Knicks, Noel, Claxton, Nets",https://nothinbutnets.com/2021/11/25/3-young-brooklyn-nets-players-earn-minutes/;https://nothinbutnets.com/2021/11/20/pros-cons-nets-benching-blake-griffin-lamarcus-aldridge/;https://www.hoopsrumors.com/2021/11/new-york-notes-randle-knicks-claxton-nets-g-league.html
9dce08ef-5ca8-4946-a680-abdfb736a20a,Pascal Siakam,6.625,3.375,1.0,0.75,2.125,17.75,https://cdn.nba.com/headshots/nba/latest/260x190/1627783.png,https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg,Toronto Raptors,12/11;12/10;12/9,The Toronto Raptors had a tall task ahead of them in a rivalry...;Blazers interim GM Joe Cronin said the roster requires some changes...;It feels like Indiana Pacers big man Myles Turner has been on...,"Raptors Rapture: Raptors: 1 stud and 1 dud from chaotic, low-scoring win vs. Knicks;HoopsRumors: Blazers Notes: Cronin, Lillard, McCollum, Trade Targets, Luxury Tax;Raptors Rapture: This Raptors-Pacers trade brings Myles Turner to Toronto",https://raptorsrapture.com/2021/12/10/raptors-1-stud-1-dud-chaotic-win-knicks/;https://www.hoopsrumors.com/2021/12/blazers-notes-cronin-lillard-mccollum-trade-targets-luxury-tax.html;https://raptorsrapture.com/2021/12/09/raptors-pacers-trade-myles-turner-toronto/
62eb4170-8e10-477d-8df4-f60d07b4fc66,Marko Simonovic,1.0,0.0,0.0,0.0,1.0,1.0,https://cdn.nba.com/headshots/nba/latest/260x190/1630250.png,https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg,Chicago Bulls,11/23;11/12;11/12,"On the night of Nov. 22, second-year head coach Billy Donovan...;The Chicago Bulls added two rookies to the roster coming into...;Myles Turner led the NBA in blocks per game last season (3.4)...","Pippen Ain't Easy: Chicago Bulls: Marko Simonovic gets first career NBA point;Overtime Heroics: Bulls Rookies Aim to Impress;HoopsRumors: Central Notes: Turner, Bulls, Simonovic, Garza, Allen",https://pippenainteasy.com/2021/11/22/chicago-bulls-marko-simonovic-gets-first-career-nba-point/;https://www.overtimeheroics.net/2021/11/12/bulls-rookies-aim-to-impress/;https://www.hoopsrumors.com/2021/11/central-notes-turner-bulls-simonovic-garza-allen.html
3e484fac-8e0f-43cc-9ddf-0314f872092b,Anfernee Simons,2.5,2.111111111111111,0.3888888888888889,0.1111111111111111,1.0555555555555556,11.555555555555555,https://cdn.nba.com/headshots/nba/latest/260x190/1629014.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Portland Trail Blazers,12/11;12/10;12/9,"Welcome to the 2021-2022 Fantasy Basketball Week 9 Weekly Planner!...;The Portland Trail Blazers need to drive the price down on Ben...;One-half of the Portland Trail Blazers dynamic-duo backcourt,...",Fantasy Six Pack: 2021-22 Fantasy Basketball Week 9 Weekly Planner;Rip City Project: Why the Portland Trail Blazers can drive the price down on Ben Simmons;Pacific Northwest Sports: Portland Trail Blazers: With CJ out long term its time to experiment,https://fantasysixpack.net/2021-22-fantasy-basketball-week-9-weekly-planner/;https://ripcityproject.com/2021/12/10/portland-trail-blazers-drive-price-down-ben-simmons/;https://pacificnwsports.com/portland-trail-blazers-cj-out-long-term-time-experiment/
dd7382b9-08b1-445d-9ca2-fd04286e3a37,Jericho Sims,1.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,https://cdn.nba.com/headshots/nba/latest/260x190/1630579.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg,New York Knicks,11/21;11/16;11/10,Knicks center Mitchell Robinson has entered the concussion protocol...;Hoops Rumors' up-to-date list of 2023 free agents is below....;With Knicks center Nerlens Noel joining starter Mitchell Robinson...,"HoopsRumors: Mitchell Robinson In Concussion Protocol; Out Indefinitely;HoopsRumors: 2023 NBA Free Agents;HoopsRumors: Knicks Notes: Center Rotation, Kemba, Toppin, Standings",https://www.hoopsrumors.com/2021/11/mitchell-robinson-in-concussion-protocol-out-indefinitely.html;https://www.hoopsrumors.com/2021/11/2023-nba-free-agents.html;https://www.hoopsrumors.com/2021/11/knicks-notes-center-rotation-kemba-toppin-standings.html
6b1b4cda-c279-4df4-929e-dbdd12f11ab7,Marcus Smart,3.6666666666666665,5.5,2.2777777777777777,0.3333333333333333,1.7222222222222223,10.5,https://cdn.nba.com/headshots/nba/latest/260x190/203935.png,https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg,Boston Celtics,12/10;12/8;12/7,"And just like that, we find ourselves past the quarter mark on...;The Boston Celtics have been a bit chaotic to start the 2021-22...;What is happening everyone! The December freeze is upon us, so...",Hardwood Houdini: Boston Celtics: 3 Cs that must show out through remainder of 2021;Hardwood Houdini: What the Boston Celtics can get for the guys at the end of the bench;Fantasy Six Pack: NBA DFS 12-7-21 Yahoo Breakdown,https://hardwoodhoudini.com/2021/12/10/boston-celtics-remainder-2021/;https://hardwoodhoudini.com/2021/12/08/boston-celtics-get-end-bench/;https://fantasysixpack.net/nba-dfs-12-7-21-yahoo-breakdown/
c5802840-d31b-4813-9a04-cda267178989,Dennis Smith,1.4444444444444444,2.555555555555556,1.4444444444444444,0.2222222222222222,1.4444444444444444,2.888888888888889,https://cdn.nba.com/headshots/nba/latest/260x190/1628372.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg,Portland Trail Blazers,12/11;12/4;12/4,Welcome to the 2021-2022 Fantasy Basketball Week 9 Weekly Planner!...;Welcome to the NBA DFS 12-4-21 FanDuel picks article! We've...;There's finally a chance for the Philadelphia 76ers to have...,Fantasy Six Pack: 2021-22 Fantasy Basketball Week 9 Weekly Planner;Fantasy Six Pack: NBA DFS 12-4-21 FanDuel Picks;The Sixer Sense: 3 potential trades the Sixers should call the Blazers about,https://fantasysixpack.net/2021-22-fantasy-basketball-week-9-weekly-planner/;https://fantasysixpack.net/nba-dfs-12-4-21-fanduel-picks/;https://thesixersense.com/2021/12/04/3-potential-trades-sixers-call-blazers/
5fcf7c83-381b-4a82-8951-5b0f06623943,Ish Smith,1.2,2.4,0.4666666666666667,0.2666666666666666,0.9333333333333332,4.4,https://cdn.nba.com/headshots/nba/latest/260x190/202397.png,https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg,Charlotte Hornets,12/10;12/10;12/10,"The 11-14 Sacramento Kings, winners of three straight games, currently...;Welcome to the NBA DFS 12-10-21 DraftKings Picks article! Today...;Hawks forward Cam Reddish, who is recovering from a wrist injury,...","Overtime Heroics: Big Three-Game Road Trip for the Sacramento Kings;Fantasy Six Pack: NBA DFS 12-10-21 DraftKings Picks;HoopsRumors: Southeast Notes: Reddish, Bogdanovic, Okongwu, Hornets, Sabonis, Martin",https://www.overtimeheroics.net/2021/12/10/big-three-game-road-trip-for-the-sacramento-kings/;https://fantasysixpack.net/nba-dfs-12-10-21-draftkings-picks/;https://www.hoopsrumors.com/2021/12/southeast-notes-reddish-bogdanovic-okongwu-hornets-sabonis-martin.html
04798bdf-7c24-4d57-b4cc-d63294af5caf,Jalen Smith,2.6,0.0,0.2,0.2,0.2,2.6,https://cdn.nba.com/headshots/nba/latest/260x190/1630188.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg,Phoenix Suns,12/6;11/25;11/22,It's nearing trade season in the NBA (does it ever really...;The stress reaction that Suns big man Frank Kaminsky suffered...;The Phoenix Suns winning or the sun rising in the morning–...,"HoopsWire: Five Trades To Shake Up NBA? Give Us Yours, Too;HoopsRumors: Suns Notes: Kaminsky, Ayton, Sarver, Smith;The Lead: Suns Going Streaking With 12 Straight Wins",https://hoopswire.com/five-trades-to-shake-up-nba-give-us-yours-too/;https://www.hoopsrumors.com/2021/11/suns-notes-kaminsky-ayton-sarver-smith.html;https://theleadsm.com/suns-going-streaking-with-12-straight-wins/?utm_source=rss&utm_medium=rss&utm_campaign=suns-going-streaking-with-12-straight-wins
