reb,ast,stl,blk,tov,pts,label,name
-0.01449941695315922,0.01442871977345775,-0.18038005102739324,0.02272807638977049,-0.022796655833905825,-0.046670630521490654,0.0,Steven Adams
0.13223439221707012,0.07803751724297359,0.0446538048272196,0.08337953729087373,0.13848557696346717,0.0703324684848054,0.9049079754601228,Bam Adebayo
-0.10193516566282494,0.001130088525951839,0.014878435459003362,0.08925445181714808,-0.04688696797355707,-0.0584346743655344,0.0,LaMarcus Aldridge
0.00612615692232914,0.00566991765123613,0.0031393470816529507,-0.0035036251182747895,0.0,0.01957808145306118,0.0,Grayson Allen
0.06178671748569345,0.003276027419624939,0.0034446042046929917,-0.05872325957165561,-0.01668668919415846,0.0019526937846408325,0.0,Jarrett Allen
-0.029709713051935056,-0.09218362114329745,-0.05441534941531781,-0.00046715001576997094,-0.053766475512296935,-0.05541028238401923,0.0,Kadeem Allen
-0.1260221902712307,-0.001826531130716145,0.025449397908992956,0.003180817408474895,0.003413474316756217,-0.05334267247340907,0.0,Al-Farouq Aminu
0.0037996349859425026,0.00186468833430167,-0.03967876732456092,0.01879280239764212,-0.002622108298398866,-0.0037925553205573077,0.0,Justin Anderson
-0.057339390656434605,-0.020177358183475706,-0.10670440104053348,-0.05590833499600318,-0.03391557851449855,-0.020163494735261037,0.0,Kyle Anderson
0.017955368984999144,0.002212406907439139,0.010275292288055552,-0.0003372823113859198,-0.0023225279251209313,-5.6746416852853785e-05,0.0,Ryan Anderson
0.08627508666115617,-0.019274445987680012,-0.07470414123600917,-0.1546388463316589,-0.018377901901821574,0.05555796954048068,0.0,Giannis Antetokounmpo
0.00031017428456673473,0.0,-0.1888840494127859,0.0,-0.010368428237147004,0.0004503683877210613,0.0,Kostas Antetokounmpo
0.03165061182378905,0.005855583920173161,0.03360833430930949,-0.03460051297838315,0.05110324170216823,0.030642909801096945,0.0,Carmelo Anthony
0.04259179677045576,0.007349175925923757,0.09139143580409242,0.02241400000965299,0.018386432588486115,0.028555966612748458,0.0,OG Anunoby
-0.013537865562434031,-0.06710181448409988,-0.051073018369594124,2.4374079758428334e-05,-0.007518471447682869,-0.016757191100512953,0.0,Ryan Arcidiacono
-0.024525984282292117,-0.0857266508320361,-0.004223323175276169,-0.0013684011456342802,-0.0509311016675932,-0.06373751539356157,0.0,Trevor Ariza
-0.0056874367368337,-0.04227915549322302,-0.005515349392041814,-0.0003314408357581496,-0.007807296682899193,-0.01574614822912994,0.0,D.J. Augustin
0.07682110816812997,0.002865223214471123,-0.028390093604511057,0.11590458948598667,0.04055615484359571,0.03370704962534034,0.0,Deandre Ayton
0.006347150612144688,0.0031859690872682337,0.016376185005460158,-0.0015931936502867647,0.01533890702304562,-0.013282154495134254,0.0,Dwayne Bacon
-0.006373184021200459,-0.0027990978079948615,-0.007109799426587883,-0.00572435684671778,-0.021417959767334266,-0.011001161728938127,0.0,Marvin Bagley
0.024480515494712966,0.10047976111354684,-0.01976016494859236,0.01695142502676563,0.13209271431475847,0.021518927577307813,0.0,Lonzo Ball
-0.0026595296795543896,-0.0015335584859643284,0.004930420104343737,0.0072895021955806,-0.015017886292369257,-0.006001272708355379,0.0,Mohamed Bamba
-0.01042827336043332,-0.11385976701289206,-0.04445604143214294,0.00023659537436625738,-0.07653759997771714,-0.04015805403896991,0.0,J.J. Barea
0.007045390227249183,0.012949355019396215,-0.006393654808790025,-7.703431663604449e-05,-0.004443158718091758,-0.03515949920296858,0.0,Harrison Barnes
0.04780638312551505,0.02698373231359099,0.0500593279909942,-0.001254091882519309,0.0005865407020759038,0.046314972514510305,0.0,Will Barton
0.0020543563473778502,0.0007914755350687153,-0.019060117713472026,0.0077506793778077485,-0.0025903615326474997,0.008569395870301583,0.0,Keita Bates-Diop
-0.02111440948032463,-0.01171756250977024,-0.03110214363542902,-0.0253438698424228,-0.06038572605314416,-0.060118693454947636,0.0,Nicolas Batum
0.027352986834753068,0.006474422229746339,0.00012449105250472164,-0.01673027338223807,0.02201969344224845,0.03689016020595065,0.0,Aron Baynes
0.01034313957846237,-0.024793532215561964,-0.06024820264936952,-0.005104779914965177,-0.05838912525556142,-0.037275825090026055,0.0,Kent Bazemore
-0.023835367613193527,0.04137146623191231,-0.06410421096300274,-0.04529886914271534,0.1268518405724752,0.14255643649002162,0.0,Bradley Beal
0.0033969565964382703,0.0024127420788149665,0.006189616007277696,0.0005724887163095314,0.01677237997616017,-0.0017739288852512448,0.0,Malik Beasley
-0.011963966155485636,-0.009330058499444129,-0.019457228207162985,-0.0017872112177323663,-0.0364165914049451,-0.04915457163820828,0.0,Marco Belinelli
0.0014640847986469334,-0.0076718859023326555,-0.010592471450186061,-0.06405819760966418,0.004546471038243078,-0.00026775216106440206,0.0,Jordan Bell
-0.022505583197531327,-0.017321132037403854,-0.00034297181198112423,-0.0061279489714011585,-0.04026229625855782,-0.024406536810264383,0.0,DeAndre' Bembry
0.014418486798532833,0.007864635870100245,-0.01044396681535726,0.0084928275772831,0.028252660276000364,0.009499958178491138,0.0,Dragan Bender
0.022914137205819536,0.006191021193942327,0.01954219334971851,0.016192100807026898,0.0206027345912975,0.06707052994769074,0.009202453987730062,Davis Bertans
0.007446965845188086,-0.012032320894095581,0.03242483947600277,-0.007098865216365255,0.015394718673388342,0.0025822549143978703,0.0,Patrick Beverley
0.01846570907453961,0.0025965053288695456,0.0038532346080208343,-0.012328371152637414,0.006797080733240815,-0.0020716945835168796,0.0,Khem Birch
0.03510712581046013,0.0024630387206734817,-0.000578086778038199,0.026451797599722812,0.012013354317095382,0.014982147792626141,0.0,Bismack Biyombo
0.021279207988160135,0.02108030375118813,0.021169413195276817,-0.02632598390064571,0.022824299073789345,0.020784982491481314,0.0,Nemanja Bjelica
-0.0005203837977135479,-0.009078667380141212,-0.1552708684829133,0.004266308970889181,0.04545218282572526,-0.017480720637970085,0.0,Eric Bledsoe
-0.0016794240838310813,-0.01947034267794763,0.004003912134758807,0.001428146287547022,8.11713686012617e-05,0.01599832368258713,0.0,Bogdan Bogdanovic
0.0,0.0022110640003406043,-0.05022842544643357,0.00025703575017978946,0.09942722236047141,0.0462321629740192,0.0,Bojan Bogdanovic
-0.05732685437974474,-0.010024317218714385,0.0030802372284700133,-0.11222937004913533,-0.030113734903638296,-0.01735265875232143,0.0,Jonah Bolden
0.01570097101629133,0.0038844229222518237,0.02107384022374057,0.005807202331024789,0.011425265275093119,0.004022143297364232,0.0,Isaac Bonga
0.00262596630286444,-0.020625689264688815,-0.028922870066332845,0.002312992971409614,-0.10081444955583116,0.0015487696369035767,0.0,Devin Booker
0.030617203573361566,0.0003014389399327361,0.0056889040557175485,0.02289811610380054,0.003484014864632729,0.012369333301790507,0.0,Chris Boucher
-0.007424176627321697,-0.03298078660203639,0.027874045372797106,-0.008133720211228674,-0.0442855997363416,-0.014386565313408971,0.0,Avery Bradley
-0.012300014732818809,0.0002556008854043843,-0.05355333201741821,-0.013730362293009177,-0.03336965409656507,-0.004803498081680097,0.0,Tony Bradley
-0.012951793643177872,-0.0130937193403331,-0.045284999984085174,-0.010748460755664714,-0.009019777321805303,-0.021229644083001115,0.0,Corey Brewer
0.015588056847232452,-0.008768016740850683,-0.05227123984436164,0.016286852219456704,0.008635216854256876,0.007471414578285013,0.0,Mikal Bridges
0.038364607261221914,0.008157474887830859,-0.009364744036391122,0.01626363549268494,0.03613995419197875,0.046268571953656114,0.0,Miles Bridges
