id,name,mvpLabel,mipLabel,dpoyLabel,reb,ast,stl,blk,tov,pts
75b6b0de-5ecf-4dd5-9a9d-5c8386be7cdf,Daniel Hamilton,0,0,0,2.473684210526316,1.1578947368421053,0.3157894736842105,0.05263157894736842,0.8421052631578947,3.0
bf200e68-c903-43e4-8494-e89a69aaeded,Dusty Hannahs,0,0,0,0.5,2.5,0.5,0.0,0.5,4.0
a56385ed-2610-4986-9e0a-e84ecf117e68,Tim Hardaway,0,0,0,3.4153846153846152,2.4461538461538463,0.8307692307692308,0.12307692307692308,1.6153846153846154,18.06153846153846
4cda3e4c-ca86-4129-a272-5ad68307c304,James Harden,1,0,0,6.641025641025641,7.512820512820513,2.0256410256410255,0.7435897435897436,4.961538461538462,36.12820512820513
8561a442-e480-4074-b263-b09500c6e532,Maurice Harkless,0,0,0,4.483333333333333,1.2333333333333334,1.1166666666666667,0.8833333333333333,0.75,7.666666666666667
612e12c3-d1e2-49e8-ac06-6f1a66b02e1a,Montrezl Harrell,0,1,0,6.524390243902439,1.975609756097561,0.8658536585365854,1.3414634146341464,1.6097560975609757,16.597560975609756
ef01dc61-7429-41c9-a01a-312a08889b32,Devin Harris,0,0,0,1.6470588235294117,1.7941176470588236,0.5147058823529411,0.23529411764705882,0.8235294117647058,6.294117647058823
74116bb7-088a-47d0-98fd-3d7f024e4431,Gary Harris,0,0,0,2.807017543859649,2.2280701754385963,0.9649122807017544,0.3333333333333333,1.1929824561403508,12.929824561403509
9f1706c2-6906-424b-8750-ad9fd766aebe,Joe Harris,0,0,0,3.8289473684210527,2.3815789473684212,0.5,0.2236842105263158,1.5921052631578947,13.697368421052632
349cd2ce-80d2-493a-be0f-45f80e443486,Tobias Harris,0,0,0,7.865853658536586,2.792682926829268,0.6219512195121951,0.45121951219512196,1.8414634146341464,20.048780487804876
a6a5b4d6-8aa5-4770-a498-dff6da80475b,Andrew Harrison,0,0,0,1.1764705882352942,1.411764705882353,0.23529411764705882,0.11764705882352941,0.7058823529411765,3.176470588235294
d3cdf4fc-0aa7-4d9e-a86d-9092dbfd14ef,Shaquille Harrison,0,0,0,3.041095890410959,1.904109589041096,1.2191780821917808,0.410958904109589,0.821917808219178,6.493150684931507
3a17e9c2-9b3c-4181-a9d5-2527cf507e45,Josh Hart,0,0,0,3.701492537313433,1.3880597014925373,0.9552238805970149,0.5970149253731343,0.8656716417910447,7.835820895522388
9caef3ab-3cd0-4318-958f-b7a6e16f28f2,Isaiah Hartenstein,0,0,0,1.6785714285714286,0.5357142857142857,0.25,0.42857142857142855,0.4642857142857143,1.8928571428571428
